id,blurb
1028104605,I am recording an EP of my original music. Thank you for supporting this new project!
643818270,NEW disco / funk / pop album
304324326,I have embarked on a musical journey D.I.W.F (do it with friends) style to release my first album as an independent artist!
1205127587,I have something big on the way!! I've nearly finished my new EP but I really need your help to make the finishing touches!
693019916,Stephanie French's Debut EP!
506042973,NEW MUSIC from Hustle Souls! Pre-order the 6-song album Daydream Motel. Keep the dream alive!
1690992925,A full length album in the making - All I need is that last push from you.
1211411653,Due fanzine stampate a mano per illustrare e raccontare gli angoli nascosti che incontreremo in Sardegna
760093983,A reading and writing platform ensuring your daily dose of quality community content whilst supporting authors!
879616064,A free library for the enrichment of the people of British Woods
1095925406,An online international book festival for readers sheltering in place
64399579,"A tiny bookstore in downtown Jackson, Tennessee."
209139166,A Book Warehouse to process used books and get them into the hand of people that need them in our community and around the country.
321244347,"A feminist safe haven that will offer English language books, an ethical café and a range of engaged literary events in Paris, France."
1747659843,"Journal con ejercicios, lecturas, frases, rituales y consejos para incorporar la práctica de la gratitud en tu vida."
1029771938,"Help the Kurt Vonnegut Museum and Library create an exhibition highlighting the legacy of Kurt Vonnegut’s novel, Slaughterhouse-Five."
410758536,"Espacio de reflexión y participación colectivas para mujeres creadoras sobre temas relativos a: trabajo,  cuidados, tiempo y creación."
388624555,Helping lower income artists break the poverty cycle by supplying them with the digital equipment necessary in today’s world.
192264947,an anthology of letters of encouragement from successful women writers to fellow writers
602752134,Ergonomic Design | Lightweight & Robust | Professionally Tuned | Detachable Cable
1967577883,"Using modular technology, our pedal is an all-in-one gain pedal with sounds ranging from clean boost to gritty fuzz."
874388493,"The new, fully mechanical guitar equalizer."
930998433,A Uniquely Expandable 5U Synth from Soundtronics - Portable | All-metal Construction | Retro Sound | Innovative Design
1968973747,"Unique family of coloured curly audio cables.  
Tangle-free, hard-wearing and expertly finished."
1838155888,"Pledge £250, save £100 off RRP & be amongst first to own a set of beautifully crafted all-metal Bluetooth TWS stereo portable speakers"
1399392588,Pick your song. Play your part. Perform music with the world.
2096183689,Futurism Design | Active Noise Cancelling| Sony LDAC Sound Quality | Comfortable Fit | True Wireless Stereo | Super Thin Earbuds
1156192047,Customizable Control Surface for Ableton Live
669603128,"A new way to create your gain sounds.

Unlimited clipping options. 30V output voltage. 1 fav preset. 128 MIDI presets. Expression Input"
1990038203,Wirelessly connect multiple speakers and subwoofers to create a rich stereophonic and immersive listening environment.
622315562,The Easiest way to learn how to play drums.
394155915,Supernatural cyberpunk thriller comics from a not-too-distant future
930386082,A SpongeBob story seen in a totally different way.
1264832148,With time running out to lift Gideon’s curse...Willow and Gideon must face revelations of Gideon's tragic past...
1148118504,Digital-to-print of the hit fantasy comedy on Webtoons!
1533545129,"Great comic full of lots of intrigue, adventure and fiction"
2123001797,"Single short comicbook, featuring a fantasy 20 pages story to get into the winter and Christmas-y spirit. Just it, 4€ per digital copy."
575490915,"Webcomic brought to print, explore a supernatural city and the people that move with it!"
1241997549,"Un libro che raccolga i fumetti comici sui miti greci della mia pagina Instagram, più una serie inedita, quiz e altri contenuti extra"
58633808,Amazing and interesting story.
669199740,Help fund the publication of the fourth Scenes from a Multiverse collection.
1959852382,Amazing and interesting story.
1187405799,"Il primo tassello di un'emozionante epopea; ricca di eroi, misteriosi cattivi, esplosioni folgoranti e freddure raggelanti. Cos'altro?"
404837933,Calvin and Hanna's relationship comes under threat when their Brazilian holiday resort turns out to be an experimental therapy centre.
6650955,Feature film set around an 80s video shop based in Alfreton. What’s not to like?
2000466563,Un cortometraje en 35 mm (A 35 mm short film)
1525453560,"A sitcom series revolving around Cedar Grove, retirement village by day; brothel by night."
1704641301,Chuck Haven and his behind-the-scenes crew are followed by another behind-the-scenes crew. A new dimension in filmmaking.
1063484545,Short indie film noir parody about the disappearance of a sandwich
115299956,Are you ready for an animated movie that tells the story of animal love? THE POWER OF ANIMALS: LOVE
2089745680,A comedy in the style of Scrubs meets IT crowd.
1805002532,"""Camino Unreal"" follows a middle-aged cowboy poet's road trip to a gig and incorporates magical realism and Dante's ""Purgatorio"""
1201156128,Yard Bird is a short comedy about a man who attempts to break into a retirement community to get face to face with his estranged father
931004213,A darkly humorous look at one man's struggle in returning home to his small-town to cope with the loss of his wife.
1817852460,"Ukrainian crime comedy in the style of modern neo-noir, the production of which takes place under the conditions of war with Russia."
813904419,Minnsky's - a theater in the Minneapolis NE Arts District that will harken back to a time of Vaudeville and Circus Entertainment!
433583729,The creators of Five Dollar Comedy Week are building a permanent home for affordable live comedy shows and classes in Philadelphia.
651521393,"Renovating this historical landmark, into an arts venue and theatre space for the community."
1845620074,"Our little theater needs some love. We took over a lab and need to make our space look more inviting and well, like a theater!"
1997793239,Help fund Silver Spring Stage's HVAC costs for the upcoming year! Don't leave us out in the cold (pun intended)!
1988129805,Privet! Hello! Bon Jour! We are the Arlekin Players Theatre and we need a home.
1929086530,We are a non-profit revitalizing the Gloria Theatre - our gift to the community - and we need your help #arts #community #theater
668229750,Necesitamos tu ayuda para poder llevar la magia del teatro universitario al Teatro Lagrada de Madrid el 23 de diciembre :)
1628078129,Help support the Acro-Cats kitten and cat rescue and adoption effort! They need a bus to continue finding felines homes across the US.
